name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,Die Mitte Oberwallis,Non/Nein,H,34,Visp,20221006155809
Claudia ALPIGER,ZUK-VS,Non/Nein,F,33,Brig,20221006155809
Romano AMACKER,SVPO,Oui/Ja,H,25,Westlich Raron,20221006155809
Maria ARNOLD-ESCHER,Die Mitte Oberwallis,Oui/Ja,F,59,Brig,20221006155809
Gabrielle BARRAS,UDC,Oui/Ja,F,59,Sion,20221006155809
Léonard BENDER,AC,Abst./Enth.,H,54,Martigny,20221006155809
Philippe BENDER,VLR,Oui/Ja,H,72,Martigny,20221006155809
Claudy BESSE,UDC,Non/Nein,H,58,Monthey,20221006155809
Jacques BLANC,AC,Non/Nein,H,68,Hérens,20221006155809
Vincent BOAND,UDC,Oui/Ja,H,37,Sion,20221006155809
Alex BONVIN,UDC,Oui/Ja,H,63,Sierre,20221006155809
Nicolas BONVIN,Le Centre,Non/Nein,H,33,Sierre,20221006155809
Sophie BORNET,Le Centre,Non/Nein,F,54,Conthey,20221006155809
Hermann BRUNNER,CSPO,Oui/Ja,H,68,Westlich Raron,20221006155809
Michael BURGENER,Die Mitte Oberwallis,Oui/Ja,H,41,Visp,20221006155809
Paul BURGENER,Die Mitte Oberwallis,Non/Nein,H,69,Visp,20221006155809
Peter BURRI,ZUK-VS,Oui/Ja,H,57,Visp,20221006155809
Mathieu CALOZ,VLR,Abst./Enth.,H,29,Sierre,20221006155809
Chantal CARLEN,Die Mitte Oberwallis,Oui/Ja,F,30,Goms,20221006155809
Florine CARRON,LES VERTS,Non/Nein,F,44,Martigny,20221006155809
Florence CARRON DARBELLAY,Le Centre,Oui/Ja,F,49,Martigny,20221006155809
Patricia CASAYS,Le Centre,Non/Nein,F,75,Monthey,20221006155809
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,75,Martigny,20221006155809
Stéphane CLAVIEN,VLR,Oui/Ja,H,65,Sierre,20221006155809
Damien CLERC,Le Centre,Non/Nein,H,41,Conthey,20221006155809
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Non/Nein,F,61,Sierre,20221006155809
Adeline CRETTENAND,VLR,Oui/Ja,F,28,Martigny,20221006155809
Narcisse CRETTENAND,VLR,Oui/Ja,H,67,Martigny,20221006155809
Blaise CRETTOL,AC,Oui/Ja,H,50,Sierre,20221006155809
Cilette CRETTON,AC,Oui/Ja,F,77,Martigny,20221006155809
Lucile CURDY,PS-GC,Abst./Enth.,F,23,Conthey,20221006155809
Alina DARBELLAY,LES VERTS,Non/Nein,F,55,Sion,20221006155809
Pierre DARBELLAY,Le Centre,Non/Nein,H,34,Entremont,20221006155809
Olivier DERIVAZ,PS-GC,Non/Nein,H,58,Monthey,20221006155809
Eric DESSIMOZ,LES VERTS,Non/Nein,H,57,Conthey,20221006155809
Arnaud DUBOIS,VLR,Oui/Ja,H,37,Monthey,20221006155809
Alain DUBOSSON,UDC,Abst./Enth.,H,23,Monthey,20221006155809
Corinne DUC BONVIN,PS-GC,Non/Nein,F,55,Sierre,20221006155809
Sophie DUCREY,AC,Oui/Ja,F,27,Monthey,20221006155809
Marius DUMOULIN,Le Centre,Non/Nein,H,67,Sion,20221006155809
Jean-Marc DUPONT,PS-GC,Non/Nein,H,64,Martigny,20221006155809
Florian EVEQUOZ,AC,Oui/Ja,H,41,Conthey,20221006155809
German EYER,ZUK-VS,Oui/Ja,H,61,Brig,20221006155809
Natascha FARQUET,VLR,Oui/Ja,F,40,Martigny,20221006155809
Florent FAVRE,Le Centre,Non/Nein,H,28,Conthey,20221006155809
Mélanie FOLLONIER,VLR,Oui/Ja,F,30,Hérens,20221006155809
Sandro FONTANA,Le Centre,Oui/Ja,H,56,Monthey,20221006155809
Jérôme FORMAZ,UDC,Non/Nein,H,46,Entremont,20221006155809
Sabine FOURNIER,LES VERTS,Oui/Ja,F,47,St-Maurice,20221006155809
Damien FUMEAUX,UDC,Oui/Ja,H,24,Conthey,20221006155809
Pascale FUMEAUX,AC,Abst./Enth.,F,40,Conthey,20221006155809
Sandro FUX,SVPO,Oui/Ja,H,34,Brig,20221006155809
Claudia GAILLARD MOREND,LES VERTS,Non/Nein,F,56,Hérens,20221006155809
Marc-Antoine GENOLET,UDC,Non/Nein,H,58,Hérens,20221006155809
François GENOUD,VLR,Oui/Ja,H,70,Sierre,20221006155809
Géraldine GIANADDA,VLR,Oui/Ja,F,55,Martigny,20221006155809
Anne-Marie GRAND,Le Centre,Non/Nein,F,50,Conthey,20221006155809
Géraldine GRANGES GUENOT,UDC,Non/Nein,F,47,Martigny,20221006155809
Vincent GÜNTHER,LES VERTS,Non/Nein,H,53,Martigny,20221006155809
Ida HÄFLIGER,CSPO,Oui/Ja,F,65,Visp,20221006155809
Monika HOLZEGGER,ZUK-VS,Oui/Ja,F,48,Brig,20221006155809
Lukas JÄGER,SVPO,Oui/Ja,H,67,Leuk,20221006155809
Lukas KALBERMATTEN,Die Mitte Oberwallis,Oui/Ja,H,51,Westlich Raron,20221006155809
Dominik KNUBEL,Die Mitte Oberwallis,Oui/Ja,H,42,Westlich Raron,20221006155809
Michael KREUZER,SVPO,Oui/Ja,H,33,Visp,20221006155809
Madeleine KUONEN-EGGO,ZUK-VS,Non/Nein,F,63,Leuk,20221006155809
Alain LÉGER,Le Centre,Non/Nein,H,44,Martigny,20221006155809
Jean-François LOVEY,AC,Oui/Ja,H,67,Entremont,20221006155809
Damien LUISIER,Le Centre,Non/Nein,H,29,Martigny,20221006155809
