name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Non/Nein,H,32,Visp,20201116105311
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,31,Brig,20201116105311
Romano AMACKER,SVPO,Non/Nein,H,23,Westlich Raron,20201116105311
Maria ARNOLD-ESCHER,CVPO,Non/Nein,F,57,Brig,20201116105311
Gabrielle BARRAS,UDC,Non/Nein,F,57,Sion,20201116105311
Fabrice BENDER,VLR,Oui/Ja,H,51,St-Maurice,20201116105311
Léonard BENDER,AC,Oui/Ja,H,52,Martigny,20201116105311
Philippe BENDER,VLR,Oui/Ja,H,70,Martigny,20201116105311
Vincent BOAND,UDC,Non/Nein,H,35,Sion,20201116105311
Jean BONNARD,AC,Oui/Ja,H,71,Sion,20201116105311
Alex BONVIN,UDC,Non/Nein,H,61,Sierre,20201116105311
Nicolas BONVIN,PDC,Oui/Ja,H,31,Sierre,20201116105311
Sophie BORNET,PDC,Oui/Ja,F,52,Conthey,20201116105311
Gaël BOURGEOIS,AdG,Oui/Ja,H,37,Martigny,20201116105311
Hermann BRUNNER,CSPO,Oui/Ja,H,66,Westlich Raron,20201116105311
Michael BURGENER,CVPO,Non/Nein,H,39,Visp,20201116105311
Paul BURGENER,CVPO,Non/Nein,H,67,Visp,20201116105311
Peter BURRI,ZUK-VS,Oui/Ja,H,55,Visp,20201116105311
Mathieu CALOZ,VLR,Oui/Ja,H,27,Sierre,20201116105311
Florine CARRON,LES VERTS,Oui/Ja,F,42,Martigny,20201116105311
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,47,Martigny,20201116105311
Patricia CASAYS,PDC,Oui/Ja,F,73,Monthey,20201116105311
Nicolas CHABLAIS,VLR,Oui/Ja,H,32,Monthey,20201116105311
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,73,Martigny,20201116105311
Stéphane CLAVIEN,VLR,Oui/Ja,H,63,Sierre,20201116105311
Damien CLERC,PDC,Oui/Ja,H,39,Conthey,20201116105311
