name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Oui/Ja,H,33,Visp,20211005120936
Claudia ALPIGER,ZUK-VS,Non/Nein,F,32,Brig,20211005120936
Romano AMACKER,SVPO,Oui/Ja,H,24,Westlich Raron,20211005120936
Maria ARNOLD-ESCHER,CVPO,Oui/Ja,F,58,Brig,20211005120936
Peter BÄHLER,SVPO,Oui/Ja,H,68,Goms,20211005120936
Gabrielle BARRAS,UDC,Oui/Ja,F,58,Sion,20211005120936
Léonard BENDER,AC,Non/Nein,H,54,Martigny,20211005120936
Philippe BENDER,VLR,Oui/Ja,H,71,Martigny,20211005120936
Claudy BESSE,UDC,Oui/Ja,H,57,Monthey,20211005120936
Jacques BLANC,AC,Non/Nein,H,67,Hérens,20211005120936
Vincent BOAND,UDC,Oui/Ja,H,36,Sion,20211005120936
Jean BONNARD,AC,Non/Nein,H,72,Sion,20211005120936
Alex BONVIN,UDC,Oui/Ja,H,62,Sierre,20211005120936
Nicolas BONVIN,PDC,Oui/Ja,H,32,Sierre,20211005120936
Sophie BORNET,PDC,Abst./Enth.,F,53,Conthey,20211005120936
Gaël BOURGEOIS,AdG,Non/Nein,H,38,Martigny,20211005120936
Hermann BRUNNER,CSPO,Oui/Ja,H,67,Westlich Raron,20211005120936
Michael BURGENER,CVPO,Oui/Ja,H,40,Visp,20211005120936
Paul BURGENER,CVPO,Non/Nein,H,68,Visp,20211005120936
Peter BURRI,ZUK-VS,Non/Nein,H,56,Visp,20211005120936
Mathieu CALOZ,VLR,Oui/Ja,H,28,Sierre,20211005120936
Chantal CARLEN,CVPO,Oui/Ja,F,29,Goms,20211005120936
Florine CARRON,LES VERTS,Non/Nein,F,43,Martigny,20211005120936
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,48,Martigny,20211005120936
Patricia CASAYS,PDC,Non/Nein,F,74,Monthey,20211005120936
Jean-Dominique CIPOLLA,UDC,Oui/Ja,H,74,Martigny,20211005120936
Stéphane CLAVIEN,VLR,Oui/Ja,H,64,Sierre,20211005120936
Damien CLERC,PDC,Oui/Ja,H,40,Conthey,20211005120936
Adeline CRETTENAND,VLR,Oui/Ja,F,27,Martigny,20211005120936
Narcisse CRETTENAND,VLR,Oui/Ja,H,66,Martigny,20211005120936
Blaise CRETTOL,AC,Non/Nein,H,49,Sierre,20211005120936
Cilette CRETTON,AC,Non/Nein,F,76,Martigny,20211005120936
Alina DARBELLAY,LES VERTS,Non/Nein,F,54,Sion,20211005120936
Pierre DARBELLAY,PDC,Oui/Ja,H,33,Entremont,20211005120936
Olivier DERIVAZ,AdG,Non/Nein,H,57,Monthey,20211005120936
Ralph DESSIMOZ,PDC,Oui/Ja,H,57,Conthey,20211005120936
Arnaud DUBOIS,VLR,Non/Nein,H,36,Monthey,20211005120936
Alain DUBOSSON,UDC,Oui/Ja,H,22,Monthey,20211005120936
Corinne DUC BONVIN,AdG,Non/Nein,F,54,Sierre,20211005120936
Sophie DUCREY,AC,Non/Nein,F,26,Monthey,20211005120936
Marius DUMOULIN,PDC,Oui/Ja,H,66,Sion,20211005120936
Jean-Marc DUPONT,AdG,Non/Nein,H,63,Martigny,20211005120936
Christian ESCHER,CSPO,Non/Nein,H,42,Brig,20211005120936
Florian EVEQUOZ,AC,Non/Nein,H,40,Conthey,20211005120936
German EYER,ZUK-VS,Non/Nein,H,61,Brig,20211005120936
Natascha FARQUET,VLR,Non/Nein,F,39,Martigny,20211005120936
Florent FAVRE,PDC,Oui/Ja,H,27,Conthey,20211005120936
Mélanie FOLLONIER,VLR,Oui/Ja,F,29,Hérens,20211005120936
Sandro FONTANA,PDC,Oui/Ja,H,55,Monthey,20211005120936
Jérôme FORMAZ,UDC,Oui/Ja,H,45,Entremont,20211005120936
Sabine FOURNIER,LES VERTS,Non/Nein,F,46,St-Maurice,20211005120936
Damien FUMEAUX,UDC,Oui/Ja,H,24,Conthey,20211005120936
Pascale FUMEAUX,AC,Non/Nein,F,39,Conthey,20211005120936
Claudia GAILLARD MOREND,LES VERTS,Non/Nein,F,55,Hérens,20211005120936
Marc-Antoine GENOLET,UDC,Oui/Ja,H,57,Hérens,20211005120936
François GENOUD,VLR,Oui/Ja,H,69,Sierre,20211005120936
Vincent GÜNTHER,LES VERTS,Non/Nein,H,52,Martigny,20211005120936
Ida HÄFLIGER,CSPO,Oui/Ja,F,64,Visp,20211005120936
Christelle HERITIER,VLR,Non/Nein,F,36,Sion,20211005120936
Monika HOLZEGGER,ZUK-VS,Non/Nein,F,47,Brig,20211005120936
